,_id,title,text,rating,reviewer_handle,language,airline_name,flight_date,flight_connection,flight_type,booking_class
86,dzdLRDad,,"Lufthansa Kundenservice unter aller Sau !!
Habe mir zum Flug auch noch ein Rail&Fly Ticket hinzugebucht!
Da die Deutsche Bahn ja immer nur verspätet ist, gebe ich mir einigen Spielraum, aber an diesem Tag wurde der Zug schon über 1.5 Stunden verspätet angesagt . Da kann man sich darauf natürlich auch nicht verlassen, um dann noch seinen Flug zu verpassen. Bin dann noch die 250 km schnellstens mit dem Auto an den Flughafen gerast!
Die Bahn hat sich unabhängig vom Rail&Fly Ticket mit 10 Euro entschuldigt, mit der Info, dass die Erstattung die Lufthansa machen muss.
So nun beginnt das E-Mail Schreiben und die Herumtelefoniererei! Schon im Kundenservice spricht man kaum noch fliessend deutsch! Dann erhalte ich die Antworten in englisch und es wird dann noch so frech behauptet, dass der Service von der Bahn noch gegeben war und ich meinen Flug ja gar nicht vepasst habe! Wer hätte denn den Betrag für den Flug ersetzt??

Dann gibt es auch Personen im Kundenservice, die einfach einem vor der Nase auflegen, oder sie unendlich in der stummen Warteschleife versauern lassen.
Mit dem Gedanken dass der Kunde irgendwann die Sache fallen lässt!
Ich arbeite im Verkauf und wenn ich auch so mit meinen Kunden umgehe, können wir den Laden dicht machen!
Unfassbar diese Fluggesellschaft!",1.0,,,Lufthansa,,,,
87,IrjGyn0N,,"Beim Boarding wurde ich vom Mitarbeiter aggressiv angegangen, dass mein Handgepäck unbedingt als Reisegepäck abgegeben musste (wegen der Größe). Der Mitarbeiter war nicht in der Lage mir zu erklären dass es an der Größe lag und nicht am Gewicht.

Ich musste selber überlegen was das Personal von mir möchte , und letztendlich kam ich zum Entschluss, dass es an der Größe liegt. Ich habe mein Handgepäck reingebracht (beim Hinflug gab es keine Probleme und ich wusste ebenfalls, dass mein Handgepäck nicht zu groß ist).

Mitarbeiter müssen mehr mit den Kunden kommunizieren.",1.0,,,Lufthansa,,,,
88,1ZsAFoXU,,"Von Frankfurt nach Tokio Henada beträgt die Flugzeit 12 Stunden 15 Minuten. Man sitzt in der Economy Klasse so eng, wie im Flieger nach Wien.
Nach dem Start gab es eine kleine Tüte Salz Brezeln und gut 30 Minuten später ein Getränk in der üblichen Becher Größe. Danach kam eine warme Mahlzeit mit Getränken (Becher). Man konnte aus 4 Gerichten wählen. Nachdem das abgeräumt war, bekam jeder 1 Fl. Wasser 500 ml, die Fenster wurden geschlossen und dann kam über 8 Stunden nichts mehr! Wohl dem, der vorgesorgt hatte!! 1 Stunde vor der Landung dann hektisches ""Frühstück"" (bröselige, schmierigen Klappstulle, 1 kleiner Joghurt, 1 trockener Müsliriegel, Kaffee, Tee, Wasser, Orangensaft). Die Klappstulle lag uns noch Stunden schwer im Magen!!!",2.0,,,Lufthansa,,,,
89,Pv78W96C,,"Ich habe von Paris nach Leipzig über München gebucht. Umgeleitet wurde ich über Istanbul(!), obwohl Flüge über Frankfurt möglich gewesen wären.Die Folge: 8 Stunden Verspätung.
Servicecenter war zu keiner Zeit erreichbar und die Beschwerden wurden nur automatisiert beantwortet. Eine absolute Frechheit!!!",1.0,,,Lufthansa,,,,
90,UoyU6d9E,,"Nachdem man mir bei LH/OS nach über zwanzig Jahren als Senator und 4,2 mio kumulierter Meilen tatsächlich jeden Vielfliegerstatus aberkannt hat, vermeide ich LH/OS wo es nur geht. Erst vergangene Wochen mit One World (KLM/Air France) nach Bali geflogen. Von Anfang bis zum Ende guter und freundlicher Service (am Boden wie in der Luft). Das kann man bei LH/OS schon lange nicht mehr behaupten. Als ehemaliger Top-Vielflieger wird man nicht nur durchgängig unfreundlich behandelt, sonder auch noch wie der letzte Dreck behandelt! Kann daher allen One World empfehlen, vergesst LH und die Star Alliance! Thomas",5.0,,,Lufthansa,,,,
91,VPer314v,,"Bin in den letzten 4 Wochen 3x mit der Lufthansa geflogen beim erste Flug ist der Koffer verschwunden! Beim 2 ten flug ist der Anschluss flug storniert worden [laut Dame am gate kein flugpersonal, flug erst nächsten Tag] ! 3ter Flug am Flughafen beim check-in heißt es ich habe keinen Flug gebucht/ ich habe eine Email bekommen das der Flug um 8:20 geht, er wurde nicht gebucht sagen sie, er wurde aber gezahlt! Jetzt kamn ich wieder warten bis 14:40 bin gespannt ob ich das Geld wieder retour bekomme! Und ob meine Stunden bezahlt werden!

!!!!!Nie wieder lufthansa!!!!",1.0,,,Lufthansa,,,,
92,JpwRB6OV,,"Haben am 13. Juli über Lufthansa den Flug Innsbruck- Los Angeles gebucht. Der Flug von Innsbruck wurde extrem kurzfristig gestrichen, ohne sinnvolle Alternativen zu bieten (Alternativflüge erst 2 Tage später möglich). Die Hotline war nach einer nervigen Stunde erreichbar. Mussten daher mit unserem PKW in der Nacht von Innsbruck nach Frankfurt, da wir unseren Urlaub nicht verschieben konnten. Unzuverlässig, wenn es drauf ankommt und ärgerlich!",2.0,,,Lufthansa,,,,
93,VH4d1l5J,,"Lufthansa ist nicht in der Lage, einen Koffer von Hamburg über München nach Barcelona zu bringen. Seit 4 Tagen wird der Koffer vermisst und kein Mitarbeiter von Lufthansa kann sagen, was passiert ist. Die Hotline ist Schrott. Niemand weiß Bescheid. Man wird angelogen und vertröstet. Es gibt auch keinen Vorgesetzten, bei dem man sich informieren und/oder beschweren kann. Alles anonym. Sehr enttäuschend. Nie wieder Lufthansa.",1.0,,,Lufthansa,,,,
94,wfRMxJTy,,"Besitzt man eine gewisse (Zeit-) Flexibilität, kann man bei Abflügen aus dem europäischen Ausland eine Menge Geld sparen, oder sich den einen oder anderen Flug in der First- und/oder Business Class leisten. So haben wir bei unserem letzten Urlaub eine Kombination aus Eco, Business und First Class genossen.
1.Flug
FRA-AMS / Eco - der Service bestand aus der Flasche Wasser und der kleinen Schokolade, was aber bekannt ist. Hier war das Wichtigste, das die Maschine pünktlich war, dann mit dem gleichen Flugzeug ging es dann wieder zurück nach Frankfurt. Somit war der Flug befriedigend bis gut.
Durch diesen „Kniff“ sparten wir beim Flug von Amsterdam über Frankfurt nach Bogota nahezu 50%, den Zubringerflug FRA-AMS eingerechnet.
2.Flug
AMS-FRA / nun in der Business Class - erstaunte Crew „wieso sind Sie denn schon wieder an Bord“, sehr freundlicher Service, das Essen war auch gut und der Flug nahezu pünktlich, alles in allem gut.
3.Flug
FRA-BOG / First Class
Toller Aufenthalt im First Class Terminal, freundliche Begrüßung durch die „persönliche Assistentin“, leckere Speisen mit guten Weinen und Champagner, ein wirklich tolles Erlebnis. Ein VIP-Shuttle brachte uns direkt über‘s Vorfeld zum Flugzeug. An Bord wurden wir erneut freundlich mit Namen begrüßt, speisen, Getränke und der gesamte Service waren auch hier „erstklassig“. Das die First Class und die Business Class bei der LH in die Jahre gekommen ist, merkt man um so mehr im A-340, aber da kommt es hoffentlich bald auch zum großen Umbau (Alegris).
4.Flug
BOG-FRA / Business Class
Nach dem chaotischen Passieren der Immigration (wir kamen mit LATAM von MIA und mussten somit Ein- und direkt wieder Ausreisen), es dauerte nahezu zwei Stunden trotz freundlichem „Vorbeidrängeln“, schaffen wir es gerade noch rechtzeitig zum Gate. An Bord wurden wir sehr freundlich von der Purserin begrüsst. Mit einer leichten Verspätung ging es los in Richtung Frankfurt. Die freundliche Crew servierte uns recht schnell eins, zwei Gläser Champagner, dazu einen leider etwas trockenen Lachs und erlaubte uns somit, recht bald in die Waagrechte zu begeben und bis zur Landung durchzuschlafen. Da wir sogar vor der geplanten Zeit in Frankfurt ankamen, gibt es für diesen Flug ein Gut in der Bewertung.
Zusammenfassend kann ich nur sagen, das die Lufthansa noch immer ein gutes Produkt abliefert. Letztlich tragen die Mitarbeiter/innen einen nicht unmaßgeblichen Anteil dazu bei. Auch dieses Mal begegnete uns sehr früh morgens, eine nicht sehr motivierte unfreundliche Dame beim First Class Check-in in FRA, sehr Schade, wenn jemand seinen Job nur ungern macht (der sehr frühen Uhrzeit geschuldet?) und dies noch die Kunden spüren lässt. Diese unschöne Begegnung hätte beinahe das gesamte Flugerlebnis verdorben, die Kolleginnen und Kollegen auf den Flügen haben das aber wieder wettgemacht.",4.0,,,Lufthansa,,,,
95,AFgVgsf4,,"Lufthansa hatte zunächst per sms aufgefordert,möglichst auch das Bordgepäck aufzugeben wegen voller Auslastung. Angekommen in Hamburg kam dann die Durchsage das man aus Zeitgruenden das komplette Gepäck in München gelassen habe.",1.0,,,Lufthansa,,,,
96,NiYTWUR1,,"Der Flug von Frankfurt nach Bogota war kurzweilig und angenehm, die Sitzgegebenheiten waren ausreichend. Versorgung an Bord war gut und das Personal war aufmerksam. Wir sind mit einer Stunde Verspätung losgeflogen und konnten diese Zeit auch nicht mehr auf der langen Strecke gutmachen, schade.",4.0,,,Lufthansa,,,,
97,hXapN9eW,,"Flug gebucht von Amsterdam via Frankfurt nach Salzburg. Flug nach Salzburg war verspaetet weshalb ich in Frankfurt den Anschluss verpasst habe. Ich wurde umgebucht auf einen Flug am darauffolgenden Tag spaet abends.
Diese Flug wurde dann annuliert und kein erneute Umbuchung von Lufthansa durchgefuehrt. Kommunikation war sehr schlecht da ich nicht wusste ob sich Lufthansa noch um mich kuemmert oder im regen stehen laesst. Hat sich raus gestellt das mich Lufthansa im warsten Sinne des Wortes in Frankfurt hat stehenlassen.
Letzendlich bin ich mit der Bahn nach Salzburg gefahren. Statt Freitag Abend kam ich Sontag Nachmittag an.

Ueber 800 euro fuer ein Ticket nach Salzburg bezahlt und dann in Frankfurt ohne Hotelreservierung auf die Strasse gesetzt und mirt selbst ueberlassen.",1.0,,,Lufthansa,,,,
98,SwDN2qWo,,"Großes Lob an die Pilotin und Stewardessen vom Flug Palma - München am 12.07.2023. Start 14:05.
Wegen eines Gewitters in München mussten wir nach Nürnberg ausweichen.
Alle 3 Stewardessen waren sehr nett und zuvorkommend. Einige wenige(2-5) Passagiere dachten sie müsst sich nicht an Anweisungen halten und wurden auch noch aufmüpfig gegenüber der Pilotin.
Sie blieben sachliche und sehr professionell.",5.0,,,Lufthansa,,,,
99,HDIQMIRU,,Größter Drecks Verein Lufthansa mega unfreundlich Mann ist auf sich komplett selbst auf sich gestellt erst Flug canceln wobei ander geflogen sind dann noch nicht Mal mehr unser Gepäck bekomme. Reiner Betrug,1.0,,,Lufthansa,,,,
100,uqdxdSTp,,Für mich einfach unvorstellbar!! Verbraucherschutz wird in Deutschland so extrem gelebt und bei Lufthansa hat man nicht mal die Möglichkeit einen Flug auf einen anderen Zielflughafen umzubuchen!! Bei einem Storno sind dann die Flugkosten einfach weg!! Und das bei einem Unternehmen das Mehrfach durch unsere Steuergelder unterstützt wurde!! Wo ist der Verbraucherschutz denn hier??,1.0,,,Lufthansa,,,,
101,en90ldgu,,"Mein Mann hat mir nach einer Krebsbehandlung eine Kurzreise nach Triest geschenkt. Wollte mir eine Freude machen. Als wir heute in die Sicherheitszone kamen, wurde bei der digitalen Bordkarte angezeigt, dass wir falsch wäre. Eine Nachfrage bei der Info hat ergeben, dass unser Flug annulliert (wir haben nicht einmal eine Nachricht erhalten) und umgebucht wurde. Unser Flug wäre um 12.50 Uhr gegangen, umgebucht auf 17.00 Uhr und statt Direktflug nun 3 Flüge!!!! Ankunft 23.00 Uhr. Mein Mann hatte ein schickes Abendessen gebucht. Wir wissen nicht einmal, wie wir vom Flughafen um 23.00 Uhr zim Hotel kommen. Es ist einfach nur zum Kotzen. Eine schöne Reise versaut.",1.0,,,Lufthansa,,,,
102,uXxY3A7D,,"Nicht nur für Vielflieger eine Frechheit. Sitze und Bildschirme funktionieren nicht und werden wohl erst nach Monaten repariert. Ich hatte die gleiche Maschine (A350) viele Wochen später zufälligerweise wieder erwischt und exakt die gleichen Probleme bestanden nach wie vor.
Das Kabinenpersonal war sehr zuvorkommend und bemüht, versuchten uns auch die Situation zu erklären. Anfangs hatte ich auch noch Verständnis, mittlerweile fühle ich mich für dumm verkauft.",2.0,,,Lufthansa,,,,
103,ZPVCgI2a,,"Ich kam aus Kanada mit meine Snowboardequipment, laut der offiziellen Seite der Lufthansa war mein Sondergepäck frei bis unter 32kg. Auf besagter Webseite habe ich alle Maße eingegeben und es wurde mir bestätigt, das es frei wäre. Als ich meine Sachen aufgegeben hatte, wurde ich zur Kasse gebeten, trotz Bestätigung der Airline. am Schalter wurde meine Credit Card abgelehnt und ich musste schauen wo ich 240 Dollar herbekomme. Mit der selben Karte konnte ich das Geld am ATM abheben (natürlich mit gebühren), als ich es dann bezahlen wollte, musste ich mich noch darum kümmern das Geld passend zu haben, da sie nicht in der Lage waren mir ein Rückgeld zu geben.
Da fühlt man sich bei solch einer Airline schon verarscht.
Kundenservice ist in meinen Augen etwas anderes.",1.0,,,Lufthansa,,,,
104,wPA5P00S,,"Was auffällt: Bei Ihnen erhält Lufthansa eine relativ positive Bewertung (3,5), aber wenn man die ersten 10 Seiten der Bewertung durchblättert, finden sich - bis auf ganz, ganz wenige Ausnahmen - fast ausschließlich vernichtende Aussagen. Sie sollten vielleicht einmal überprüfen, wie solche Widersprüche zustande kommen.

Zu Lufthansa generell ist zu sagen, dass die schon alte Regel (In der Luft - meist o.k., Sauberkeit der Flugzeuge schecht, Bodenservice in der Regel o.k., Call-Center und Reaktionen auf Beschwerden unterirdisch und einfach nur noch als ""Frechheit"" zu bezeichnen) leider zutrifft und dass die Servicequalität inzwischen unter die Null-Linie abgesunken ist.

Auf eine schwerste Servicemängel beschreibende, mit detaillierten Fakten und Nachweisen versehene, Beschwerde erhielt ich zunächst gar keine Antwort, dann schließlich am 02.06.2023 eine ""Antwort"" (bestehend aus einem Sammelsurium von zusammenhanglosen Textbausteinen, die keine einzige meiner Fragen adressierten und natürlich keinerlei Entschuldigung für zahlreiche Fehler und auf Beschwerden folgende Unverschämtheiten der Lufthansa-Call-Center-Mitarbeiter enthielt). Mein Eindruck: Die bodenlos schlechte Qualität von Callcentern und Beschwerdeabteilung (gibt es die überhaupt, oder erledigt das inzwischen eine KI? - liest man die Antworten, entsteht der Verdacht, dass dies tatsächlich so ist) ist noch weiter abgesackt und hat inzwischen die Grenze zur physischen und psychischen Folter erreicht: Man will sich mit dem Kunden einfach nicht auseinandersetzen, lieber mobbt man ihn in Grund und Boden. Das war früher, zu Arvato-Zeiten (Arvato bediente damals alle Lufthansa-Call-Center) schon einmal so und erreichte skurile Ausmasse. Jetzt ist man wieder dort angelangt. Hoffentlich zahlen es die Kunden diesem Unternehmen, das allen Anstand verloren hat, heim. Ich werde es mt Sicherheit tun.",1.0,,,Lufthansa,,,,
105,Pp95ZP5Y,,"Hinflug Berlin Zürich Valencia Abflug 07,00 Uhr, Flug nachts um 00,17 Uhr gecancelt Alternative von der Lufthansa angeboten Ankunft 12 Std, später, also Hinflug storniert und mit Easy Jet geflogen. Dann mehrmals mit der Hotline telefoniert wegen der Stornierung, es nervt einfach. Rückflug mit der Lufthansa mit mehr als 4,5 Stunden Verspätung, Umbuchung über die App nicht möglich, am Schalter in Frankfurt falsche Bordkarten erhalten.
Ich verstehe nicht das einmal alles klappt und beim nächsten Mal alles aber wirklich alles nicht funktioniert.",2.0,,,Lufthansa,,,,
106,k9mF0dgO,,"Mein Koffer ging auf der Reise von Hamburg nach Seoul verloren. Aus diesem Grund habe ich mich notdürftig mit Kleidung und Hygieneartikeln eingedeckt und möchte nun gerne die entstandenen Kosten bei der Lufthansa geltend machen. Aus meiner Sicht sollte das keine große Sache sein und für die Lufthansa ein Standardverfahren.

Leider musste ich jedoch feststellen, dass die Lufthansa keinen funktionierenden Kundenservice mehr hat. Der Kundenservice wurde komplett an das Unternehmen Dnata in Belgrad, Serbien, ausgelagert. Den Mitarbeitern dort fehlen leider Befugnisse und Kompetenzen, weshalb sie nicht in der Lage sind, Anfragen angemessen zu bearbeiten.

Parallel zu meiner Forderung an die Lufthansa habe ich auch eine Schadensersatzforderung bei Turkish Airlines gestellt. Obwohl sie ihren Hauptsitz in Istanbul haben, konnte ich ohne Probleme Mitarbeiter von Turkish Airlines am Hamburger Flughafen erreichen. Diese konnten mir sofort weiterhelfen, und meine Forderung wurde innerhalb einer Woche beglichen.

Gerne würde ich der Lufthansa mitteilen, wie dysfunktional ihr Kundenservice ist. Aber leider mauert das Unternehmen komplett, und obwohl die Lufthansa in meiner Heimatstadt Hamburg stark vertreten ist, ist es unmöglich, direkt mit einem Mitarbeiter des Unternehmens zu kommunizieren. Daher ist es leider auch sinnlos, sich zu beschweren, da jegliche Kommunikation mit dem Kunden ausgelagert wurde.
Eine Weiteres Beispiel dafür, wie schlecht europäische Airlines mittlerweile im internationalen Vergleich performen.",1.0,,,Lufthansa,,,,
107,eVorEYgg,,"Flüge einfach annulliert, lange vor Abflug. Keine ersatzflüge vom gleichen Flughafen. Ersatzflug ab heraklion gebucht. Auch der wurde später einfach annulliert! Absolute Scheissairline.",1.0,,,Lufthansa,,,,
108,k75p3Asr,,"Die AC war während eines Großteils des mehr als sechsstündigen Fluges so kalt eingeschaltet, dass ich trotz meiner Vorsichtsmaßnahmen bei Mittel- und Langstrecke (Skiunterwäsche, Anorak, Pullis, Schal, Haube) die ganze Zeit gefroren habe. Besonders schlimm ist natürlich die Intensität des Gebläses, das von den Lüftungsschlitzen schräg über den Handgepäcksfächern auf die Passagiere bläst. Das macht jede von der Crew genannte Bordtemperatur um zehn Grad kälter, zumal der Eisstrahl keine Pause macht. Zweimal kam die Crew meiner Bitte nach, ein wenig wärmer zu schalten, das dauerte aber jeweils nur kurz.
Ich fliege viel, zuletzt erlebte ich so eine eisige Kabine bei KLM, mit der ich deshalb nie wieder Langstrecke fliegen werde. Interessant: beim Rückflug von Almaty mit Astana Airways herrschte trotz der AC-Verrücktheit der Kasachen eine ausgesprochen angenehme Reisetemperatur.
Weitere Mängel während des LH-Fluges:
Der enge Sitzabstand ist auch für Mittelstrecke unerträglich. Das Essen grauenhaft. Das Onboard-System war kaputt. Etwa während zwei Drittel des Fluges war der Menüpunkt ""Fluginformationen"" nicht aufrufbar (trotz mehrmaliger Resets der Crew). Dreimal versuchte ich, mir einen Film anzusehen, was an der mangelnden Tonqualität (kaputtes Audiosystem oder einfach schlechte Kopfhörer, ich probierte sogar zwei aus) scheiterte. Dass die Crew der leider massiv zunehmenden Unsitte, dass vor allem Jugendliche und Kids Videos und Musik laut und ohne Ohrstöpsel anhören, nichts entgegensetzt, finde ich auch schlimm, denn wenn man als Mitreisender und Leidtragender einschreitet, erntet man nur Aggressionen.
Das einzig Positive war die wirklich freundliche Crew, die sich auch um Lösungen bemühte, was leider gescheitert ist.
Fazit: die ersten zwei Tage in Astana verbrachte ich mit Fieber im Bett, später kam noch eine Kehlkopfentzündung hinzu. Vielen Dank, LH
PS: Reaktionen oder Antworten auf Fragen gibt es weder beim LH-Support noch in der Pressestelle (ich bin Journalist). Sehr nett.",1.0,,,Lufthansa,,,,
109,HyBwShX0,,"Achteinhalb Stunden Verspätung, zum Ausgleich gab es einen Gutschein über 12,50 US-$ !!! Es waren technische Probleme laut Kapitän, mein Schreiben wegen der Schadensgelderstattung von 2x 600,- € wurde abgelehnt wegen angeblicher Streikausfälle. Seit 44 Jahren fliege ich mehr oder weniger häufig Lufthansa. Jetzt habe ich endgültig die Schnauze voll. Habe die Angelegenheit heute meinem Rechtsanwalt übergeben, so billig kommt mir dieser Chaosverein nicht davon. Nie wieder, wenn irgend möglich.",1.0,,,Lufthansa,,,,
110,mWgjOFfP,,Diverse Male sind Teilstrecken annulliert wurden. Insgesamt mehr als 16 Stunden mit Lufthansa in 40 Telefonaten. Einer inkompetenter als der andere da. Am Ende zusätzliche stops auf Auge gedrückt bekommen und Reisezeiten von 28 Stunden je Strecke ( fast das doppelte). Es gab dafür 0 Entschädigung.,1.0,,,Lufthansa,,,,
111,77JvB5RU,,"Flug von Sofia nach Nürnberg über Frankfurt. Flug Frankfurt nach Nürnberg wurde gecancelt als ich in Frankfurt angekommen bin, dann umgebucht .Nächstmöglicher Flug sollte am nächsten Tag stattfinden. Ich bekam eine email mit Info und Link - Hotel Auswahl für Übernachtung. Dieses „ Service“ online nicht funktionierte. Sowie das Umbuchung auf DB Zugticket war auch unmöglich.
Letztendlich habe selber am Automat Zugticket gekauft. Lufthansa hat sehr schlechte Service ob telefonisch oder online. Nie wieder. Leider meine Firma bucht immer nur Lufthansa für Geschäftsreise. Nur dank solche Unterstützung existiert diese Fluggesellschaft.",1.0,,,Lufthansa,,,,
112,hKhkduSG,,Online check in geht nicht obwohl mail von lufthansa mail mit ready for online check in verschickt. Kontakt link in email führt zu Fehlermeldung. Nach emails und Chat bot Kontakt kein Stück weiter... Echt armselig bei den Flugreisen der Lufthansa.,1.0,,,Lufthansa,,,,
113,RIM4aBin,,"Der Flug LH2103 am 23.6.2023 verspätet sich, das versteht man bei dieser Airline von selbst. Die vereinbarte Leistung wurde nicht erbracht. In Deutschland gibt es dafür als Höchststrafe einen feuchten Händedruck. Ich wollte mein Flex-Ticket upgraden, aber das war nicht möglich, auch nicht mit Meilen. Die Dame am Schalter wollte herausfinden, was das kosten würde, kam aber dann doch nicht dazu. Der Supervisor, ein Herr Burkin, sitzt in seinem Kabuff und kommt nicht mal zum Gate. Die Lufthansa ist für nicht die Verkörperung der deutschen Sturheit und Unfreundlichkeit. Ein Albtraum!",1.0,,,Lufthansa,,,,
114,zWwDglEy,,Flug war bereits bei Abflug verspätet. Obwohl man 8 Stunden Zeit hatte um Anschlussflüge zu gewährleisten hat man nichts dagegen getan.In Frankfurt waren die Service Counter überlastet und es waren nur Stand by Flüge am selben Tag verfügbar.Der Essensgutschein für EUR 10 wurde nicht akzeptiert. Lufthansa empfehle ich niemanden weiter.,1.0,,,Lufthansa,,,,
115,3XKdMbeL,,"Absolut wildester Service!
Ich wollte heute von Frankfurt nach Innsbruck und hab Business gebucht. Am Gate wurde mir mitgeteilt, dass der Flug Verspätung hätte. (Wohlgemerkt von Frankfurt nach Innsbruck) Dann erhielt ich eine Email, wo mir das nochmals mitgeteilt wurde und darauf hingewiesen wurde, dass ich 15 min. Vor Abflug am Gate sein sollte, da der dann schließt. Ich komme also sicherheitshalber schon 25 Min. Vor Abflug zum Gate und die Dame der Lufthansa (war wohl schon in Streikstimmung) sagte mir ganz trocken, dass ich Pech hätte und mich bei der Servicestelle beschweren sollte. Dort angekommen sah ich sicher über 100 Leute bereits stehen.
Ich hab alles dokumentiert und alle Zeiten Fotografiert. Unmöglich diese Airline. Die Kombination mit der Airdolomiti passt natürlich zur Lufthansa. Die DolominitAirline fliegt für die Lufthansa und transportierte mich auch schon mal anstelle nach Innsbruck nach Verona. Bei denen ist alles Möglich.",1.0,,,Lufthansa,,,,
116,PSeZv3Mv,,"Wir sind immer gern mit der Lufthansa geflogen bis zu den denkwürdigen Flügen im Dezember 2022 nach und von Malta. Wir hatten Business gebucht mit Umsteigen in Zürich. Leider kamen wir dort mit Verspätung an, kurz gesagt: Anschlussflug weg, natürlich keine Koffer, im schäbigsten Hotel ohne Zahnbürste und Kamm untergebracht, gegen 4 Uhr wieder aufstehen und mit Umweg über München(!) nach Valletta. Die uns gesetzlich zustehende Entschädigung wurde nach anfänglicher Zusage wieder bestritten.

Aber das Schlimmste kam erst noch...!

Nach einem unfassbar chaotischen Zwischenstopp in München kamen wir wieder in Hamburg an- nur leider ohne Koffer. Gut, das kann passieren. Also Verlustmeldung ausgefüllt, freudige Info am nächsten Tag: Juchhu, unsere Koffer sind eingetroffen, bitte noch ein paar Tage Geduld, die Firma CLS wird sie uns vorbeibringen.

Das ist jetzt 6 Monate her!

Auf Nachfragen kamen nur stereotype, nichtssagende Antworten (Lufthansa) oder gar keine Reaktion (CLS).
Selbst unser dann eingeschalteter Anwalt wurde hingehalten. Heute (22.06.23) nun -Überraschung!!- wurde uns über den RA mitgeteilt, dass nach Überprüfung ihrer Unterlagen unsere Koffer bereits am 20. Dezember 2022 an die von uns angegebene Adresse zugestellt wurden.
Wir leben übrigens auf einem Resthof auf dem Land ohne weitere Mieter oder Bewohner. Wer soll denn diese Koffer entgegen genommen haben??!?
Diese Dreistigkeit und Dickfelligkeit macht mich langsam sprachlos.",1.0,,,Lufthansa,,,,
117,qaKhcnds,,Enge Sitzplätze und keine Mahlzeiten. Nur eine kleine Flasche Wasser und eine Werbetafel Schokolade.,1.0,,,Lufthansa,,,,
118,LrSU7rY1,,"Da man mir bei LH/OS nach 22 Jahren als Senator und ca. 4,2 mio kumulierter Meilen wieder die blaue MM-Karte ""verliehen"" hat, fliege ich Langstrecke nur mehr mit der One World Alliance. Kürzlich mit KLM von Wien nach Peking geflogen, erstklassig! Vom Check In bis zum Aussteigen am Ziel wirklich nur Freundlichkeit, exakt das Gegenteil von LH/OS, wo man nur mehr als Störfaktor betrachtet wird. Leider bleibt mir auf meinen wenigen Europaflügen kaum etwas anderes übrig als mich dem LH-Monopol zu ergeben, allerdings halten sich diese Flüge absolut in Grenzen. Im Juli gehts dann mit Air France in den Urlaub nach Thailand und Bali. Kann One World wärmstens empfehlen!!!",1.0,,,Lufthansa,,,,
119,BMKgLX2i,,"Lufthansa ist nur noch eine lächerliche Karikatur einer Airline. Call Center, die keine Probleme lösen können, Flug und Bodenpersonal, das total resigniert hat. Qualität und Service an Bord sind peinlich schlecht. Ich vermeide LH wo ich kann. LH war früher zuverlässig - jetzt ein Garant für irgend ein Debakel. Ich schäme mich vor meinen internationalen Geschäftspartnern für die Miserable Qualität DER Deutschen Airline. Eine Peinlichkeit für das ganze Land.",1.0,,,Lufthansa,,,,
120,JidYG6Xc,,"Ein 12-Stundenflug nach Kapstadt, gerne wieder, aber nie wieder mit Lufthansa. Ich hatte 100 Euro für die speziellen Plätze jeweils bezahlt (Flugpreis fast 1200 Euro), die sich direkt hinter der Businessclass befanden. Beinfreiheit hatten wir, aber zuerst mussten wir die Monitore, die sich unter dem Sitz befanden, reinigen. Sie waren dermaßen verklebtverdreckt, dass mir kurz ein Würgreiz kam. Ich bekam dann von einer Flugbegleiterin (die für die Businessclass sicher ein Lächeln übrig hatte, aber in keinster Weise für Economy!) Reinigungstücher zur Verfügung gestellt, die man normalerweise für die Hände benutzt. Nach fast einer Viertelstunde Rubbelarbeit konnte man den Monitor teilweise anfassen. Das Essen war unterirdisch. Ja, ich bin Economy geflogen, aber ich kenne andere Airlines, die es besser können! Und ich kenne sehr wohl den Unterschied zur Businessclass, die ich bei Britisch Airways sehr gerne und auch oft in Anspruch genommen habe. Aber auch dort ist das Essen in Economy um Weiten besser! Zwei FlugbegleiterInnen in Economy waren sehr freundlich, aber auch ziemlich beschämt über die Qualität, mit der sie die Fluggäste versorgen mussten. Das Frühstück sah aus, als hätte es schon mal jemand anderes gegessen. Wenn es um Getränke geht, kommt man sich wie ein Bittsteller vor. Beim zweiten Glas Rotwein bekommt man schon einen besonderen Blick zugeworfen. Einmal wurde noch eine kleine Flasche Wasser verteilt und dann war niemand mehr zu sehen bis zum Frühstück. Der Rückflug von Johannesburg nach Frankfurt war vom Essen her ein wenig besser. Aber da vermute ich, dass es nur besser war, da es in Südafrika hergestellt wurde. Gibt es bei Lufthansa nur noch eine Auswahl, und zwar Huhn oder Pasta? Kann es das wirklich gewesen sein? Ich bin wirklich beschämt über den jetzigen Standard bei Lufthansa. Neben mir saß ein Südafrikaner, der auch über die nicht vorhandene Freundlichkeit erstaunt war. Morgens zum Frühstück kam eine Flugbegleiterin, die gut und gerne auf einem Bundeswehrhof morgens zum Appell gut angekommen wäre, aber nicht auf einem Flug mit internationalen Gästen. Ich bin immer noch der Überzeugung, dass auch wir Deutsche Freundlichkeit besitzen. Lufthansa: Da gibt es immensen Aufholbedarf!!! Ich werde es nicht mehr erleben, da ich ab sofort auf andere Fluglinien setze, aber nie wieder mit dieser qualitativ dermaßen schlechten Airline!",1.0,,,Lufthansa,,,,
