,_id,title,text,rating,reviewer_handle,language,airline_name,flight_date,flight_connection,flight_type,booking_class
213,cNvDoEhS,,"Wir buchten die Flüge von Bangkok nach Dubai und weiter nach Zürich in der Economyclass. Mit dem Airbus a380 haben wir nun beste Erfahrung. Nicht laut und sehr komfortabel. Der Service an Bord ist gut. Einzig die Verpflegung der Hauptmahlzeit könnte besser werden, aber das ist…",4.0,,,Emirates,,,,
214,K6kpF2O8,,"Emirates genießt ja schon einen guten Ruf und wir wurden auch nicht enttäuscht.
Essen und Service waren gut. Gemessen an dieser Erfahrung, alles verlief reibungslos, sehe ich Emirates auf Augenhöhe mit Singapore und Turkish Airline.",4.0,,,Emirates,,,,
215,R5ZGACKj,,"Total schlecht Frankfurter Flughafen Personal es gibt nichts schlechtes Unfreundlich, schlecht gelaunt, Ich bin Vielflieger ich hatte noch nie so viel Probleme wie jetzt beim Coronavirus",1.0,,,Emirates,,,,
216,Gli2f2KZ,,"Flug EK 46/701 06.02.2019, Flug EK704/45 15.02.2019 Meine skywards membership no war sowohl auf dem Hin- als auch dem Rückflugticket sowie Bordkarten angegeben, somit bin ich davon ausgegangen, dass auch die Meilengutschrift erfolgt. Irrtum, erst bei meinem nächsten Flug mit EK…",1.0,,,Emirates,,,,
217,JrHTpqcW,,"Die Flüge mit Emirates sind gut, das Unterhaltungsprogramm ist super, auch die Bordverpflegung, leider kostet die Sitzplatzreservierung für zwei Personen auch schon über 300 €. Wenn nicht immer diese Verspätungen von etwa einer Stunde wären, dann würde man voll zufrieden sein.",4.0,,,Emirates,,,,
218,I9LNJZBy,,"Wir sind zu unserer ersten Kreuzfahrt nach Dubai geflogen und was den Platz und Service an Bord angeht, sind wir bisher in der Economyklasse noch nie besser geflogen.",5.0,,,Emirates,,,,
219,xyVp9Vfg,,"Viel Platz in der A 380.
Informationen waren super.
Nettes Personal und hübsch , sauber
Ruhiger Flug
Viele Filme ,",4.0,,,Emirates,,,,
220,z3ikWWNg,,"Der Start war so sanft, ich habe erst nach 30 Minuten gemerkt, dass wir schon fliegen. Die Landung hat dann jeder gemerkt, rums, unten waren wir. Ansonsten verging der Flug wirklich wie im Flug, durch das gute Entertainment Programm. Das Essen war hervorragend. Die Crew war…",4.0,,,Emirates,,,,
221,Cw487TD5,,Für mich top service Nette zuvorkommende Crew Essen sehr lecker und tolle Auswahl auch super Getränke Auswahl Die Bar im A380 ist nicht zu toppen,5.0,,,Emirates,,,,
222,Zs0MzaQ0,,Angenehmer Langstreckenflug mit Stop over in Dubai. Anschlussflug ohne Probleme (Zeit und Distanzen) erreicht.,4.0,,,Emirates,,,,
223,YaXq9ima,,Ich kann Emirates nur sehr empfehlen! Service und Ausstattung sind super! Für Skywards Mitglieder gibt es tolle Angebote. Z.B Fussballtickets! Super!!,5.0,,,Emirates,,,,
224,YRt8R39X,,Das Unterhaltungsprogramm lässt keine Wünsche offen. Neben Spielen und Filme gab es sogar live Fußball Champions League. U d dann noch 1 Std wlan kostenlos. Top,5.0,,,Emirates,,,,
225,hN6GLQLq,,Immer wieder schön mit Emirates zu fliegen. Die paar Zentimeter bei Freiheit auf allen Plätzen sind schon Gold wert. Vom Service ganz abgehen. Unterhaltung auch top.,5.0,,,Emirates,,,,
226,SBen8rTZ,,"Unsere schlechten Erfahrungen vom Hinflug wurden hier sogar noch getoppt. Vor uns saß eine Mutter mit Kind. Der Sitz der Mutter war defekt und die Rückenlehne knallte jedesmal, wenn sie etwas verstellen wollte, gegen mein Knie( nicht sehr angenehm als Prothesenträger). Anstatt…",2.0,,,Emirates,,,,
227,BksEv6kj,,"Im Prinzip ok. Die Stewardessen waren arrogant und überheblich. Aber sie taten das, was man erwartet",3.0,,,Emirates,,,,
228,GyKpKId0,,"Die Flüge nach Auckland waren für uns ein wenig enttäuschend. Sowohl der Service als auch die Freundlichkeit der Crew waren nicht das, was wir uns von Emirates vorgestellt haben. Es hatte den Eindruck, dass die Crew sehr unmotiviert war, es wurde kaum gelächelt und auch Probleme…",3.0,,,Emirates,,,,
229,rcRGHeEl,,"Jede Menge Geschenke für Kinder, die die Flugzeit versüßen, ein super freundliches Serviceteam, was beim Hinflug auch bei 20 Babys und 30 Kleinkindern an Bord jederzeit die Rihe bewarte. Einfach wahnsinn. Zu den weiteren Annehmlichkeiten hat man ein erstaunlich großes Entertainmentprogramm, bequeme und großzügige Sitze mit Beinfreiheit.",5.0,,,Emirates,,,,
230,TnOP2J19,,Sehr guter Service von Dubai nach Male. Weniger Platz und weniger guten Service von Zürich nach Dubai. Essen in der Lounge Dubai vielseitig.,4.0,,,Emirates,,,,
231,WJgj26Xm,,"Die neue Business Klasse in der Boing 777 von Emirates ist wirklich super. Leider hat man nicht wie in der A380 ein Bad mit Dusche, aber ich denke das braucht man über den Wolken ohnehin nicht. Toller Sitz mit guter Auflage und wie immer Super-Service und sehr aufmerksames…",5.0,,,Emirates,,,,
232,E0p5V8kE,,"Mit dem A380 ist die Business ganz nett, der Sitzkomfort wirklich nicht schlecht, das Essen gut, aber vom Bordpersonal war ich echt enttäuscht. Serviceorientiert ist bei mir anders. Mein Favorit ist nach wie vor Qatar Airways.",4.0,,,Emirates,,,,
233,VpxIBP0W,,"tolles Essen selbst in Economy mit Menüwahl, Crew auf Zack, Gin Tonic gibt´s noch immer für lau so viel man möchte, aber... Sitzplatzreservierung kostet inzwsichen... je nach Strecke... bis zu 80,- Euro PRO Person, z.B. HAM - DXB und DXB - BKK für 2 mal eben locker 320,- Euro…",5.0,,,Emirates,,,,
234,kAK3n6MK,,"Abholen etwas umständlich und nervig. Man dürfe keine golfbags in Limousine transportieren ! Wechsel auf Van.
Boarding in Milano chaotisch in 780 er. Business schlecht markiert .Unübersichtlich!
Service u Freundlichkeit staff sehr gut. Essen eher enttäuschend.
Flight Entertainment je nach Typ.",3.0,,,Emirates,,,,
235,Rr1mT3dl,,"Flug OK Hin u zurück. Beim Rückflug waren die 2er Sitze hinter mir frei, da hat sich dann irgendwann wer hingesetzt. Find ich nicht OK da ich dafür 50€ gezahlt hatte. Unterhaltungsangebot viel besser wie bei qatar. Check in haette ich mir in Dubai besser vorgestellt, nur ein…",4.0,,,Emirates,,,,
236,89w5NPyT,,"Toller Flug mit dem A 380. toller Service, gute Betreuung , gutes Essen, genügend Sitz- Beinfreiheit. Tolle Flugruhe und Landung. Große Hilfsbereitschaft. Würde auch diese Airline wieder buchen.",5.0,,,Emirates,,,,
237,dwresUet,,Mit der Emirates von München nach Dubai und weiter nach Phuket geflogen um den Urlaub in Khao Lak anzutreten.,5.0,,,Emirates,,,,
238,EXscqHeh,,"Hervorragende Airline, bequeme Sitze mit viel Beinfreiheit. Ausgezeichneter Bordservice und nette zuvorkommende Grouw. Ein Erlebnis in einer A 380 zu fliegen.",5.0,,,Emirates,,,,
239,15u2DyJD,,"Anstatt15 kg laut anbieter darf man bei emirates 30kg pro person haben.Pünktlich gestartet.sehr nettes personal.es gab warmes essen, 2 zur Auswahl.kaffee,tee und kaltgetränke einschließlich wein wurden mehrmals angeboten.jeder hat seinen eigennen bildschirm.filme,serien musik und spiele zur auswahl. Kopfhörer,kissen und eine decke wurden zur Verfügung gestellt.tolle Fluggesellschaft.immer wieder gerne.urlaub von anfang an🌴",5.0,,,Emirates,,,,
240,0nDDgxJ1,,"Sehr guter Service, bequeme Liegesessel, gutes Essen und sehr gut sortierte Lounge in Hamburg und Dubai",4.0,,,Emirates,,,,
241,6fZsW1oy,,Wir hatten wieder den Nachtflug Zürich Dubai. Es war alles perfekt. Wir reservieren immer die Sitze in den vorderen Reihen neben der Treppe. Ist viel ruhiger und angenehmer als hinten. Der Aufpreis ist es auf jeden Fall wert.,5.0,,,Emirates,,,,
242,BRzq7bqH,,"Wie immer ein schöner Flug. Service und essen top, die Bar immer gefüllt. Das Personal freundlich und hilfsbereit.",5.0,,,Emirates,,,,
243,QRckywlL,,"Es ist eine Fluglinie die sich vom Einchecken, beim Service an Bord, der Verpflegung, der großzügigen Handhabung des Aufgabegepäcks ,Entertainmentangebot und dem Sitzabstand deutlich unterscheidet von anderen Fluglinien.Danke ,für unseren Flug",5.0,,,Emirates,,,,
244,Xz6C5vKx,,"Mit Emirates von Hamburg nach Dubai und zurück. Für knapp 500,00€ hatten ich einen bequemen Platz. 2 Flüge je Strecke werden von Emirates täglich ab Hamburg angeboten. Der Service war freundlich und Getränke und Imbiss absolut in Ordnung. Checkin erfolgte in einem der 5 geöffneten Schaltern zügig.

Ich kann diese Fluggesellschaft nur empfehlen.",5.0,,,Emirates,,,,
245,XcCTLcu2,,"Nach einer überraschenden Umbuchung auf Business, eine exzellende Flugreise. Auch der Rückflug in der Economy war erstklaasig. Weiter so.",5.0,,,Emirates,,,,
246,Ly2xxQxT,,"Super Flug mit optimalen Bedingungen. Freundliche Crew , Essen sehr gut. Mit Lounge einfach sensationell. Während dem Flug noch etwas kleines Essen. bis bald",5.0,,,Emirates,,,,
247,yRdEWO3e,,"Tolles Service, Sehr bequeme Sitze, Unterhaltung sehr sehr gut, viel und gutes Essen, sehr freundliches Personal am Flughafen beim einchecken und im Flieger selbst.",5.0,,,Emirates,,,,
248,DRsIFmqe,,"Großzügige Behandlung, angenehme Athmosphäre, freundliches Personal, pünktliche Flugzeiten, ausgezeichnetes Unterhaltungsprogramm.",5.0,,,Emirates,,,,
249,Cd3HfudW,,"Zusätzlich zu einem entspannen Flug mit allen Annehmlichkeiten haben wir noch vom gratis Limousinen Service beim Abflug und am Zielort profitiert. Auch hier hat alles bestens geklappt, die Chauffeure waren sehr freundlich und hilfsbereit.

So macht Reisen einfach Spass und die Ferien beginnen bereits am Wohnort zu Hause",5.0,,,Emirates,,,,
250,vyL0YjQm,,Eigentlich ist zu Emirates alles gesagt und ich kann nicht viel mehr berichten das es immer wieder eine Freude ist mit dem a380 zu fliegen. Dieses mal funktionierte sogar das immer mal wieder durchkommen mit Getränken. So wünscht man sich das. Leider gab es Verzögerungen auf…,5.0,,,Emirates,,,,
251,jQRs5luR,,Bei Emirates ist alles bestens. Vom online check in bis zum check in gibt es nichts zu meckern. Essen auch ansprechend. Personal freundlich und zuvorkommend. Toiletten werden mehrmals gereinigt. Immer wieder gerne,5.0,,,Emirates,,,,
252,puJBgloX,,"Flug mit A380. Beide Flüge waren echt toll. Das Personal ist sehr freundlich und aufmerksam. Sehr gutes heisses Essen. Bravo Emirates, gerne wieder mit einem herzlichen Dank.",5.0,,,Emirates,,,,
253,O4GZQpza,,"Eine derartig schlechte Leistung habe ich seit langem nicht mehr erfahren dürfen... Ich habe bei Emirates über mytrip einen Business Class Flug von Hamburg über Dubai nach Bangkok gebucht. Hintergrund war, dass ich gerne einmal von Hamburg mit einem A380 fliegen wollte. Hierfür…",1.0,,,Emirates,,,,
254,K55XOZgY,,Liebe Lufthansa. Einfach mal bei Emirates schauen wie es geht: freundliches und kompetentes Personal. Top Service. Gutes Essen. Großzügige Getränkeauswahl. Pünktlicher Start. Pünktliche Landung. Auch in der Economy Class ist hier der Kunde König.,5.0,,,Emirates,,,,
255,2muctjHV,,"Für Flüge Richtung Asien, indischer Ozean oder Ostafrika ist Emirates einfach eine super Wahl. Mit einem Zwischenstopp in Dubai sind selbst weite Ziele angenehm erreichbar. Wir sind diesmal die verschiedenen Teilstrecken mit dem 380 oder 777 geflogen. Boarding, Service, Essen…",5.0,,,Emirates,,,,
256,znNQEkpE,,"Netter Service...allein das Unterhaltungsprogramm war der Hammer...viele Filme auch auf Deutsch..und tolle Musik für jeden was dabei.Gute Beinfreiheit...essen war lecker.Und zwischen durch ist immer mal gesprüht worden,so das immer ein angenehmes Klima war.",4.0,,,Emirates,,,,
257,MLarLOOV,,Es fing schon mit dem Limusinenservice von zu hause ab an.Super 1. Klasse Lounge in allen Flughäfen. Stewardessen sehr zuvorkommend. Super Weine und Essen an Bord. Sehr hilfsbereit durch den Zoll am Zielflughafen.Alles in allem eine Runde sache!,5.0,,,Emirates,,,,
258,BtdKTrca,,Schon beim Check-in entspannte Atmosphäre: dasselbe beim Boarding und während des ganzen Fluges. Aufmerksames und freundliches Personal. Beim Online-Check-in können noch verfügbare Sitzplätze zum Null-Tarif reserviert werden.,5.0,,,Emirates,,,,
259,nu0rSxg9,,"Emirates setzt in seiner 777 mehrere Generationen von Businessclassausstattungen ein. Die neueste ist perfekt, die nächst ältere gut. Wenn man allerdings Pech hat, fliegt man mit der Uralt Version. Diese mag im Neuzustand gut gewesen sein, hat aber ihre Nutzungsdauer weit überschritten. Klapprig und alt mit diversen Mängeln. Entertainment funktioniert nicht, die Sitze sind (zumindest in der Reihe hinter der 1st) wackelig.
Das Reklamationsmanagement ist eine Katastrophe. Für weit über 5000 Euro möchte ich mich nicht ärgern, nicht während des Fluges und schon gar nicht über nichtssagende Entschuldigungen, die sich eher nach ""stellen Sie sich nicht so an, das war doch OK"" anhören.",3.0,,,Emirates,,,,
260,2h33VFIO,,"Service entspricht keiner Business Klasse, wen in Reihe 15 die Angeboten Menüs nicht mehr bestellt werden können. Passt zu dem Flug, die Lounge von Emirats in MUC war geschlossen. alternativ eine Lounge die mehr einen Kantinen Charakter vorweist. Für war es das Emirates, haben…",1.0,,,Emirates,,,,
261,FYQq9Fwh,,"Hatte selten so einen schlechten Flug / Reise beschränke mich auf einige markante Dinge. Lounge in MUC geschlossen, in Reihe 17 in B - Klasse vollständige Menüs nicht vorhanden, Menüs und Getränke mussten mehrmals aufgenommen werden, nach einer Stunde in der Luft gab es dann…",2.0,,,Emirates,,,,
262,RZeucewQ,,"Guter Service, genügend Platz selbst ich, 198 cm konnte fast ausgestreckt liegen, es war unser erster A380 Flug",4.0,,,Emirates,,,,
263,EgR2MPK7,,Wir sind das 2. Mal mit Emirates nach Dubai geflogen. Es war ein Nachtflug. Sehr nette Flight Attendent an Bord. Haben immer Wasser zum trinken vorbei gebracht! Leider ist das Nachtessen sehr spät serviert doch schlafen kann man eh nicht so wirklich. Flug war kurz.,5.0,,,Emirates,,,,
264,k6PB98JU,,"Unterirdischer Service, Frachtmaschine mit Personenbeförderung
„Unser Personal kommt aus 10 verschiedenen Ländern und spricht 12 Sprachen“, so beginnt meistens die Ansage bei „Emirates“. Das ist beeindruckend!
Kabinenpersonal, das gutes Englisch oder Französisch spricht, würde mir reichen. Gibt es aber nur im Ansatz. Uigurisch, Urdu, Russisch und weitere osteuropäische Fremdsprachen waren leider nicht Bestandteil unserer Ausbildung.

Emirates verzichtet in den letzten Jahren zunehmend auf sonst selbstverständlichen Service. Nach dem Start und vor dem Essen war es üblich, Getränke anzubieten. Das gibt es jetzt nicht mehr. Bei Nachtflügen, die gegen 6 Uhr morgens am Bestimmungsort ankommen, gibt es üblicherweise ein kleines Frühstück. Auch hier Fehlanzeige. Es gibt nicht einmal Kaffee oder Tee.
Auf Flügen von Dubai nach Indien oder Bangladesch lässt es Emirates zu, dass Passagiere aus diesen Ländern Unmengen an Handgepäck mitschleppen. Bis das alles verstaut ist, hat der Flieger bis zu einer Stunde Verspätung. Wir sprachen das Kabinenpersonal von Emirates darauf an und wiesen darauf hin, dass die Handgepäck Regelungen der indischen domestic Airlines sehr strikt sind. Dies sei, so der Steward, dem Management von Emirates bekannt.
Die Regelung von Emirates, pro Person 30 kg Fluggepäck zu erlauben ist gut. Warum aber bis zu 25 kg, lt. Auskunft einer Stewardess, Handgepäck „geduldet“ werden, und das wohl nur auf den Flügen von Dubai nach Indien, Bangladesh und weiteren Ländern, aus denen die Vereinigten Arabischen Emirate einen überwiegenden Teil ihre Arbeitskräfte beziehen, ist doch unverständlich. Indische Airlines achten, im inner indischen Flugverkehr, peinlich genau auf die Einhaltung der Gepäckobergrenzen. Daran haben sich die Passagiere, meistens Inder, gewöhnt und halten diese auch ein. Da geht es dann!
Dass Emirates den „Wildwuchs“ mit dem Handgepäck zulässt und damit zwangsläufig zum Teil erhebliche Verspätungen in Kauf nimmt, weil das Verstauen überdimensionaler Koffer viel Zeit in Anspruch nimmt, wird offensichtlich auf der Management Ebene von Emirates billigend in Kauf genommen.
Offensichtlich hat sich die Strategie von Emirates geändert. Weg vom Service, hin zum Massentransport. Den meisten Reisenden sind wohl die günstigen Preise und auch das hoch gelobte Entertainment System wichtiger, als halbwegs passabler Service. Wir nutzten Emirates vorzugsweise für Reisen nach Indien, weil Emirates sehr viele Flughäfen in Indien anfliegt. Für die nächste Reise nehmen wir lieber eine andere Fluggesellschaft und einen Umweg in Kauf.
Dazu kommt die mangelhafte Kommunikation bei Verspätungen. Wir landeten, von Kochi/Indien kommend, mit fast 1 1/2 stündiger Verspätung. Schön wäre es gewesen, wenn man uns den Grund der Verspätung mitgeteilt hätte. Auskunft über den Anschlussflug, kurz vor der Landung in Dubai, zu bekommen, war nicht möglich. Auch wurde die Verspätung unseres Weiterfluges von Dubai nach Frankfurt, auf den Anzeigetafeln des Dubai Airport, nicht angezeigt.
Schade, dass eine ehemals so gute Airline so grottenschlecht geworden ist. Letztlich ist dies aber auch eine Strategie, die „Emirates“ nach den Jahren, in denen sie mehrfach ausgezeichnet wurden und so zu einer „Marke“ geworden sind, verfolgt. Und dies sehr erfolgreich. Weg von gutem Service, hin zum Massentransport und zur Beliebigkeit.",2.0,,,Emirates,,,,
265,1aPs3ILr,,"Gut war, dass man genügend Beinfreiheit hatte. Seitlich war der Platz zu eng gehalten, so dass man nicht von einem bequemen Sitzen reden konnte.",3.0,,,Emirates,,,,
266,B9SBcBe0,,"Ein Flug, wie man es sich wünscht. Aufmerksames Personal, bequeme Sitzplätze und eine Bar, in der man sich die Zeit vertreiben konnte. Zu allem war das Wetter auch gut, so dass der Flug sehr ruhig war.",5.0,,,Emirates,,,,
267,CChtC3jn,,"15 Std Verspätung, wegen katastrophaler Kommunikation mussten wir mit Kleinkindern am FH übernachten",1.0,,,Emirates,,,,
268,9oIoWJyC,,"Der erste Teil der Strecke im A380 war sehr gut. Der Platz ist sehr angenehm, leider konnten wir kein Upgrade in die 1. Etage buchen.... Der Service war überraschend eher bescheiden. Es gab nur Wasser, Kaffee, Tee und Säfte. Bei einem 7,5 Stunden Flug wünsche ich mir da etwas…",3.0,,,Emirates,,,,
269,exkJmsDf,,"Mit Emirates zu fliegen ist immer angenehmer. Man hat im Gegensatz zu den anderen Airlines Platz.
Das Essen ist gut und man isst mit richtigem Besteck!
Das Entertainment Programm ist natürlich super.
Der einzige Kritikpunkt geht an die Stewardessen..die sind sehr reserviert und geizen mit der Freundlichkeit.
Egal auf welchem Flug, sie kommen sehr arrogant rüber.
Und was überhaupt nicht in Ordnung ist, wenn Getränke und kleine Snacks verteilt werden, die Passagiere in der Mitte und am Fensterplatz von einigen Stewardessen ignoriert werden.
Auch wenn bei der Freundlichkeit bei Emirates noch viel Luft nach oben ist, ist es eine gute Airline und wir fliegen immer wieder mit ihnen.",4.0,,,Emirates,,,,
270,HuY2j1wf,,die Crew war zuvorkommend und hilfsbereit. Entertainment an Bord überragend. Essen wirklich gut. Und es gab auch alkoholisches. Wir würden mit Emirates wieder fliegen,5.0,,,Emirates,,,,
271,Bav6KJWp,,Unmögliches Verhalten der Flugbegleitung des Supports und dem Kundendienstcenter! Alle sind besser aufgehoben als Hilfsarbeiter in einem Warenlager.,1.0,,,Emirates,,,,
272,gezdP0OB,,"Mit Abstand die beste Airline mit der ich je geflogen bin! Super Service, tolles Getränke- und Speisenangebot, die komplette Crew SUPER freundlich, große und bequeme Sitze - sehr gute Beinfreiheit, tolles Entertainment-System! Einfach TOP und zu 100% zum weiter empfehlen!",5.0,,,Emirates,,,,
273,SJ0wCtST,,Am 7. 2. 2020 sind wir von Frankfurt nach Dubai mit einem Tagflug geflogen. Wir haben uns über die relativ große Beinfreiheit sehr gefreut. Der Service war hervorragend.,5.0,,,Emirates,,,,
274,aAlsOU29,,"Wer mit Emirates fliegt, kann einfach nichts falsch machen. Auch in der Economy Class hat man sehr viel Platz und vor allem die Beinfreiheit ist ausreichend (ich mit 1m90cm konnte die Beine unter dem Vordersitz ausstrecken).
Auch die WC Anlagen sind absolut Top und es hat mind. eine grosse Kabine (was mit Kindern super ist).",5.0,,,Emirates,,,,
275,HBOjwX1k,,Gebucht im A380 Sitze mit mehr Beinfreiheit aufpreis 160 Euro Aufpreis ist Unverschämt. Keine Beinfreiheit durch Lagerung von Servicekontainern vor den Beinen Buchung nicht. Empfehlenswert Reklamation wird erst nach 2 Monaten beantwortet,1.0,,,Emirates,,,,
276,mWr5h2wz,,"Emirates ist eine Top Airline, Der Chauffeur Service mit abholen zu Hause und auf allen Flughäfen ist einfach geniel. Super Business Lounge mit allem was man braucht. Check-In sehr gut und schnell. Der A 380 bietet viel Platz und der Service das Essen und Trinken ist First…",5.0,,,Emirates,,,,
277,qUGcf0f7,,"Guter Service, nette Stewardessen und Begleiter, nur bei Anschluss Rückflug zu lange Wartezeit in Dubai.",4.0,,,Emirates,,,,
278,isyhIYL4,,Leider dieses mal mit einer alten Maschine geflogen. Leider war mein Sitz am kopfteil defekt. Sonst alles wie immer. Essen gut und Personal sehr freundlich was bei Emirates ja normal ist. Klare Empfehlung für die langstrecke,4.0,,,Emirates,,,,
279,g8bxXc3H,,Wieder einmal sehr gute Erfahrungen mit Emirates gesammelt. Viel Platz im A 380 und auch sonst gibt es nichts zu meckern. Leider wird immer mehr gespart bei den Airlines und somit kommt keiner mehr zwischendurch mit Getränken vorbei. Sehr schade.,5.0,,,Emirates,,,,
280,RisXEfkW,,"Der Lack ist ab. Ich fliege seit Jahren nur noch wegen der günstigen Preise mit Emirates. Das einzige was noch gut ist, ist das schnelle problemlose Einchecken in FRA. Aber dann ? FRA - DBX war ja noch ein Hauch von Service, das Essen okay, aber das Geschirr wird ewig nicht…",1.0,,,Emirates,,,,
281,uUrA5uEe,,Nach einem Toilettengang wurde ich von einer Supervisor laut und sehr unfreundlich gemassregelt. Ich kam mir vor wie ein Schuljunge. So bin ich noch nie auf einem Flug behandelt worden. Für mich ein No-go. Nie mehr Emirates.,1.0,,,Emirates,,,,
282,0niJqNLp,,"Wir haben für die Sitzreihe 24 A B einen Aufpreis bezahlt. Boing 777 300er. Der Sitz 24 A ist noch kleiner als die Sitze in diesem Flugzeug sowie so schon sind. Der Sitz 24 F dürfte dasselbe sein. Der Monitor musste herausgeklappt werden, das Essen war nur unter Aufwendung…",2.0,,,Emirates,,,,
283,mBCXJYK5,,Top . Das Boden- und Bordpersonal war sehr freundlich. Der Flug war immer pünktlich. Der Flughafen Dubai ist ein Erlebnis. Es gibt dort unzählige Shops und Restaurants.,5.0,,,Emirates,,,,
284,G45cbiwu,,"Wir saßen ganz vorne. die Maschine war sehr leise, man hat kaum den Start bemerkt. Freundliches Personal, guter Service.
Leider war es, wie in den meisten Flugzeugen, sehr kalt. Also ich würde Jacke und Mütze empfehlen und eine Decke gibt es ja an Bord.",5.0,,,Emirates,,,,
285,JIhq72Ak,,"Viel Service, viel Beinfreiheit sowohl im A380 wie auch in der 777. Das beste: wenn man in Ruhe gelassen werden möchte, wird man in Ruhe gelassen. Und wenn man etwas braucht, bekommt man es. Also sehr angenehm.",5.0,,,Emirates,,,,
286,OtoU1vyx,,"Fliege immerwieder gerne mit Emirates. Platzangebot ist in der Economyklasse besser als bei anderen Airlins. Auch das Entertainment,Speisen und Getränke sind sehr gut. Werde wieder mit Emirates fliegen.",4.0,,,Emirates,,,,
287,wtTfhmLv,,"Wie immer ein schönes Flugerlebnis auf allen Strecken. A380 natürlich angenehme Beinfreiheit. Die 777 300er war ebenso nett. Personal ist immer etwas Glückssache, jedoch gibt es hier nichts zu bemängeln. Sehr zu empfehlen und wir würden jederzeit wieder Emirates buchen.",5.0,,,Emirates,,,,
288,DOdACNrJ,,Zum X. Mal mit Emirates geflogen. Das letzte Mal 11/17. Leider ist seitdem der hoch gepriesene Service etwas nach unten gegangen . Wir sind wir in 11/17 und aktuell insgesamt 4 Segmente innerhalb von 2 Wochen für jeweils um die 6 Stunden geflogen. In der Vergangenheit: Kurz…,3.0,,,Emirates,,,,
289,hCudxo77,,"Aufgrund des guten Rufs von Emirates haben wir diese gebucht. Trotz hoher Erwartungshaltung hat Emirates alle unsere Erwartungen noch deutlich übertroffen.
Alles lief perfekt: von der Buchung, E-mail-Kontakt, Pünktlichkeit auf allen 4 Flügen, Check-in, Aufenthalt in den Lounges, Speisen und Getränke, Platzangebot, Entertainment usw. usw.
Hervorheben möchte ich aber unbedingt die außerordentliche Hilfsbereitschaft, Liebenswürdigkeit und Freundlichkeit aller Crew-Mitglieder. Immer ein Lächeln im Gesicht.
Wir sagen herzlichen Dank für dieses Erlebnis",5.0,,,Emirates,,,,
290,No6cjylx,,"Der Rückflug von Dubai erfolgte mit einem Airbus A380. Hier hatte ich noch mehr Beinfreiheit als in der Triple Seven, der Boeing 777. Auch hier wieder ein großes Unterhaltungsangebot sowie USB-Anschluss und Steckdose am Sitzplatz vorhanden. Das Essen war sehr lecker und…",5.0,,,Emirates,,,,
291,dfGwgsyV,,"Der Flug erfolgte mit einer Boeing 777. Die Beinfreiheit war in Ordnung, ebenso das Entertainmentangebot. USB-Anschluss und Steckdose am Sitzplatz waren vorhanden. Das Essen war sehr schmackhaft und es gab eine große Auswahl an Getränken. Ich habe mich für Heineken entschieden.…",5.0,,,Emirates,,,,
292,R81CP8Al,,"Wir sind mit unseren 2 Kindern schon viel geflogen, aber Emirates hat alle bisherigen Erfahrungen getoppt. So ein freundlicher, kinderlieber und toller Service! Es gab für Kinder ein Extra Essen, Geschenke und ein SUPER Unterhaltungsangebot. Die Stewardessen sind perfekt…",5.0,,,Emirates,,,,
293,11zQaHEF,,"Sehr angenehmer, pünktlicher Flug. Business nicht ganz so bequem wie im A340 von Qatar Aiways, Essen tadellos, aber etwas unpersönlicher Service. Entspricht nicht den Ansprüchen von Business. Bordinformationssystem tadellos. Abhol- und Bringservice vom und nach Heimatflughafen…",4.0,,,Emirates,,,,
294,627OjGkF,,"Wir buchten einen Trip mit Emirates Munich - Singapur, dann von Hong Kong - Munich. Schon von Zuhause
wurden wir ( im Preis eingeschlossen) von Chauffeure-Service höchst zuvorkommend abgeholt.
Von Anbeginn war der Flug ein absolut herausragender, genußvoller Trip. Das Platzangebot der Kabine war überwältigend. Besonders der Service der Crew und die ehrliche Freundlichkeit, waren einzigartig klasse.
Außerdem erwähnenswert ist, besonders bei unvorhersehbaren Änderungen, wie professionell, flexibel und un-bürokratisch die Fluggesellschaft darauf reagiert. Unsere geplante Kreuzfahrt endete abweichend, in Singapur
und nicht in Hong Kong. Die Umbuchungen wurden sofort arrangiert und uns mitgeteilt, auch über die App.
Als wir dann Dubai gg. 01.00Uhr erreichten, wurde wegen des Orkans über Deutschland, der Flug n. Munich annulliert und wir bekamen alsgleich die nächstmögliche Flugvariante für Munich zugewiesen.",5.0,,,Emirates,,,,
295,dmOMg5WN,,"Wir haben uns sehr auf die Flüge mit Emirates gefreut,besonders weil es das erste mal ear und das erste mal mit A380.Der Hinflug von Hamburg über Dubai nach Phuket,war nun nicht das einem vom Sessel haut.Schreiben auch nur wegen dem Rückflug von Phuket nach Dubai,also was da zum…",3.0,,,Emirates,,,,
296,NnsZmRj8,,"Ein Sternchen ist noch zuviel. Ich hatte alle Flüge über Emirates gebucht, von La Reunion über Mauritius- Dubai nach Düsseldorf. In der Woche vor meinem Rückflug war der Flughafen in Mauritius für einen Tag gesperrt, dieses Ereignis konnte Tage später von Emirates noch nicht…",1.0,,,Emirates,,,,
297,LEh7HwfF,,"Früher wars, was den Service angeht, allerdings besser !. Nicht auf jedem Flug heiße Tücher, Getränkeservice sporadisch. Das Unterhaltungsangebot ist aber immer noch Weltklasse ! Der grosse Unterschied zwischen A 380 und 777 fällt jedem auf, A 380 ist um Längen besser (ruhiger,…",3.0,,,Emirates,,,,
